task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
FT_02,3_judgments_incjdgTRUE_1_votes_000_mfr,0.20400116822429906,0.7635233918128655,0.31494708994709,0.11654320987654321,1,0.2085373642750692,0.16018518518518518,0.6481481481481481,0.24279835390946503
FT_02,3_judgments_incjdgTRUE_1_votes_001_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_002_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_003_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_004_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_005_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_006_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_007_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_008_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_009_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_010_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_011_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_012_mfr,0.2152887179174045,0.7635233918128655,0.32814338379480745,0.11654320987654321,1,0.2085373642750692,0.17318430338516422,0.6481481481481481,0.257565124933546
