task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
FT_01,3_judgments_incjdgTRUE_1_votes_000_mfr,0.1936939049942146,0.7909356725146199,0.30919020715630885,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.15931674468259835,0.6972988025619604,0.2527853881278539
FT_01,3_judgments_incjdgTRUE_1_votes_001_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_002_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_003_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_004_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_005_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_006_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_007_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_008_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_009_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
