task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
DT_02,3_judgments_incjdgFALSE_1_votes_000_mfr,0.09375936830396635,0.7650767543859649,0.16549553153852517,0.029416409074657042,0.9642857142857143,0.05705696495735139,0.06809580398807683,0.7142857142857143,0.12257235781735634
DT_02,3_judgments_incjdgFALSE_1_votes_001_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_002_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_003_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_004_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_005_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_006_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_007_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_008_mfr,0.09498529373231318,0.7650767543859649,0.16730705888314584,0.029809912382744296,0.9642857142857143,0.05779569892473119,0.06903300802962438,0.7142857142857143,0.12400577467318505
DT_02,3_judgments_incjdgFALSE_1_votes_009_mfr,0.09432691771398825,0.7387609649122807,0.16552051954282304,0.030448279143872315,0.9642857142857143,0.058992641345582526,0.0677229020979021,0.6726190476190477,0.12111762711689625
DT_02,3_judgments_incjdgFALSE_1_votes_010_mfr,0.09432691771398825,0.7387609649122807,0.16552051954282304,0.030448279143872315,0.9642857142857143,0.058992641345582526,0.0677229020979021,0.6726190476190477,0.12111762711689625
DT_02,3_judgments_incjdgFALSE_1_votes_011_mfr,0.09432691771398825,0.7387609649122807,0.16552051954282304,0.030448279143872315,0.9642857142857143,0.058992641345582526,0.0677229020979021,0.6726190476190477,0.12111762711689625
DT_02,3_judgments_incjdgFALSE_1_votes_012_mfr,0.09432691771398825,0.7387609649122807,0.16552051954282304,0.030448279143872315,0.9642857142857143,0.058992641345582526,0.0677229020979021,0.6726190476190477,0.12111762711689625
